Anfangszeit;Temperatur;Druck;Feuchte;Windgeschwindigkeit;Windrichtung
2025-02-10T08:30:00+01:00;2.63;983.446667;76.803333;0.876667;118.332483
2025-02-10T08:00:00+01:00;2.426667;983.346667;77.153333;0.966667;281.731188
2025-02-10T07:30:00+01:00;2.176667;983.38;77.993333;1.676667;318.136725
2025-02-10T07:00:00+01:00;1.83;983.113333;78.95;1.616667;117.312995
2025-02-10T06:30:00+01:00;1.616667;983.41;79.523333;1.816667;114.943587
2025-02-10T06:00:00+01:00;1.493333;983.5;79.76;1.963333;124.025408
2025-02-10T05:30:00+01:00;2.136667;983.526667;76.416667;0.773333;128.096168
2025-02-10T05:00:00+01:00;2.14;983.826667;76.406667;0.406667;259.553901
2025-02-10T04:30:00+01:00;1.666667;984.076667;77.996667;0.56;171.419396
2025-02-10T04:00:00+01:00;1.346667;984.22;78.826667;1.023333;91.020528
2025-02-10T03:30:00+01:00;1.226667;984.193333;79.41;1.613333;113.575209
2025-02-10T03:00:00+01:00;1.036667;984.233333;79.62;2.293333;114.389673
2025-02-10T02:30:00+01:00;0.93;984.453333;80.03;2.3;124.90947
2025-02-10T02:00:00+01:00;0.903333;984.683333;80.093333;2.193333;118.479005
2025-02-10T01:30:00+01:00;0.81;984.83;79.786667;2.11;120.973936
2025-02-10T01:00:00+01:00;0.81;985.153333;80.01;2.16;120.441182
2025-02-10T00:30:00+01:00;0.903333;985.31;79.543333;1.683333;123.881056
2025-02-10T00:00:00+01:00;0.863333;985.38;79.813333;1.643333;120.426579
2025-02-09T23:30:00+01:00;;;;;
2025-02-09T23:00:00+01:00;;;;;
2025-02-09T22:30:00+01:00;;;;;
2025-02-09T22:00:00+01:00;;;;;
2025-02-09T21:30:00+01:00;;;;;
2025-02-09T21:00:00+01:00;;;;;
2025-02-09T20:30:00+01:00;;;;;
2025-02-09T20:00:00+01:00;;;;;
2025-02-09T19:30:00+01:00;;;;;
2025-02-09T19:00:00+01:00;;;;;
2025-02-09T18:30:00+01:00;;;;;
2025-02-09T18:00:00+01:00;;;;;
2025-02-09T17:30:00+01:00;;;;;
2025-02-09T17:00:00+01:00;;;;;
2025-02-09T16:30:00+01:00;;;;;
2025-02-09T16:00:00+01:00;;;;;
2025-02-09T15:30:00+01:00;8.91;985.266667;55.1;2.476667;298.600158
2025-02-09T15:00:00+01:00;8.916667;985.336667;55.043333;2.2;316.389059
2025-02-09T14:30:00+01:00;8.69;985.333333;55.576667;2.293333;315.040643
2025-02-09T14:00:00+01:00;8.57;985.383333;55.793333;2.566667;308.410742
2025-02-09T13:30:00+01:00;8.203333;985.463333;56.876667;1.743333;310.542893
2025-02-09T13:00:00+01:00;7.396667;985.826667;59.24;2.646667;293.6486
2025-02-09T12:30:00+01:00;7.003333;986.01;60.163333;2.706667;295.240699
2025-02-09T12:00:00+01:00;6.653333;986.286667;61.703333;3.22;306.105475
2025-02-09T11:30:00+01:00;6.54;986.336667;63.413333;2.32;289.236149
2025-02-09T11:00:00+01:00;6.046667;986.416667;65.156667;2.47;307.652544
2025-02-09T10:30:00+01:00;5.873333;986.233333;66.306667;2.4;309.355547
2025-02-09T10:00:00+01:00;5.396667;986.21;68.49;2.2;319.53591
2025-02-09T09:30:00+01:00;5.313333;986.216667;68.776667;1.33;100.977322
2025-02-09T09:00:00+01:00;4.716667;986.213333;70.806667;0.996667;114.877302
2025-02-09T08:30:00+01:00;3.39;986.386667;74.836667;1.013333;117.030558
2025-02-09T08:00:00+01:00;2.773333;986.36;76.613333;1.543333;122.610447
2025-02-09T07:30:00+01:00;2.69;986.14;75.646667;1.276667;115.994873
2025-02-09T07:00:00+01:00;2.716667;985.9;75.036667;0.503333;119.997814
2025-02-09T06:30:00+01:00;2.513333;985.696667;75.253333;0.843333;121.383697
2025-02-09T06:00:00+01:00;2.53;985.62;75.52;0.55;123.66356
2025-02-09T05:30:00+01:00;2.21;985.416667;75.64;0.696667;127.487807
2025-02-09T05:00:00+01:00;2.1;985.16;74.93;0.756667;125.853702
2025-02-09T04:30:00+01:00;2.106667;984.943333;74.433333;0.77;141.762272
2025-02-09T04:00:00+01:00;1.873333;984.876667;74.91;1.343333;121.759903
2025-02-09T03:30:00+01:00;1.593333;984.94;75.53;1.716667;117.197813
2025-02-09T03:00:00+01:00;1.536667;984.79;75.28;1.553333;117.087842
2025-02-09T02:30:00+01:00;1.163333;984.783333;76.043333;1.903333;117.248862
2025-02-09T02:00:00+01:00;0.986667;984.72;76.32;1.633333;122.730327
2025-02-09T01:30:00+01:00;0.586667;984.61;77.596667;2.3;117.076792
2025-02-09T01:00:00+01:00;0.448276;984.393103;77.968966;1.868966;121.659153
2025-02-09T00:30:00+01:00;0.506667;984.216667;77.4;1.813333;119.946993
2025-02-09T00:00:00+01:00;0.36;984.006667;78.16;2.21;120.530184
2025-02-08T23:30:00+01:00;0.396667;983.72;77.96;2.063333;117.684566
2025-02-08T23:00:00+01:00;0.446667;983.503333;77.78;1.853333;123.557417
2025-02-08T22:30:00+01:00;0.353333;983.293333;77.95;2.206667;117.108423
2025-02-08T22:00:00+01:00;0.496667;983.09;77.63;2.146667;121.788751
2025-02-08T21:30:00+01:00;0.77;982.866667;76.946667;2.246667;116.833476
2025-02-08T21:00:00+01:00;0.973333;982.65;76.256667;1.863333;127.150303
2025-02-08T20:30:00+01:00;1.48;982.48;75.003333;1.836667;121.425845
2025-02-08T20:00:00+01:00;2.483333;982.186667;71.176667;0.756667;134.175736
2025-02-08T19:30:00+01:00;3.353333;981.986667;68.123333;0.726667;217.383529
2025-02-08T19:00:00+01:00;4.15;981.63;65.896667;1.21;247.344433
2025-02-08T18:30:00+01:00;4.703333;981.123333;64.51;1.476667;298.736605
2025-02-08T18:00:00+01:00;5.113333;980.853333;62.683333;2.796667;336.536838
2025-02-08T17:30:00+01:00;5.56;980.55;60.513333;3.283333;338.810525
2025-02-08T17:00:00+01:00;6.483333;980.046667;55.883333;3.663333;336.499636
2025-02-08T16:30:00+01:00;7.533333;979.85;52.573333;3.46;343.756024
2025-02-08T16:00:00+01:00;8.756667;979.596667;48.923333;2.61;309.845532
2025-02-08T15:30:00+01:00;9.363333;979.393333;47.32;2.276667;310.647786
2025-02-08T15:00:00+01:00;9.323333;979.396667;47.063333;3.153333;296.705987
2025-02-08T14:30:00+01:00;9.706667;979.403333;42.776667;3.083333;306.081502
2025-02-08T14:00:00+01:00;9.57;979.426667;43.496667;2.733333;307.838732
2025-02-08T13:30:00+01:00;9.87;979.633333;41.71;1.24;292.744229
2025-02-08T13:00:00+01:00;9.093333;979.723333;42.66;1.336667;190.721994
2025-02-08T12:30:00+01:00;7.91;979.866667;46.523333;1.966667;268.529655
2025-02-08T12:00:00+01:00;7.736667;980.026667;46.77;1.23;113.642608
2025-02-08T11:30:00+01:00;6.506667;980.263333;50.806667;2.396667;118.560693
2025-02-08T11:00:00+01:00;5.196667;980.173333;55.276667;2.836667;140.890545
2025-02-08T10:30:00+01:00;3.833333;980.23;59.843333;3.103333;120.584998
2025-02-08T10:00:00+01:00;2.19;980.273333;66.563333;2.406667;139.363393
2025-02-08T09:30:00+01:00;1.006667;980.226667;70.85;2.12;145.544781
2025-02-08T09:00:00+01:00;-0.206667;980.266667;75.296667;2.1;120.532713
2025-02-08T08:30:00+01:00;-1.036667;980.263333;78.14;2.4;112.949146
2025-02-08T08:00:00+01:00;-1.523333;980.443333;79.386667;2.6;112.520659
2025-02-08T07:30:00+01:00;-1.736667;980.473333;79.813333;1.8;110.500894
2025-02-08T07:00:00+01:00;-1.673333;980.386667;79.956667;2.1;108.282826
2025-02-08T06:30:00+01:00;-1.743333;980.46;80.443333;2.556667;86.447842
2025-02-08T06:00:00+01:00;-1.383333;980.566667;79.436667;2.863333;102.217232
2025-02-08T05:30:00+01:00;-1.46;980.423333;79.943333;2.713333;113.246861
2025-02-08T05:00:00+01:00;-1.563333;980.413333;79.88;2.443333;106.980432
2025-02-08T04:30:00+01:00;-1.443333;980.51;79.67;1.866667;117.666881
2025-02-08T04:00:00+01:00;-1.093333;980.476667;78.9;1.623333;111.362012
2025-02-08T03:30:00+01:00;-1.063333;980.536667;78.943333;2.253333;109.84483
2025-02-08T03:00:00+01:00;-0.92;980.74;78.763333;2.14;117.432497
2025-02-08T02:30:00+01:00;-0.996667;980.803333;79.006667;2.203333;100.420905
2025-02-08T02:00:00+01:00;-0.913333;980.896667;78.603333;2.16;112.893639
2025-02-08T01:30:00+01:00;-0.84;981.0;78.416667;2.166667;108.880254
2025-02-08T01:00:00+01:00;-0.77;980.99;78.176667;1.903333;112.978553
2025-02-08T00:30:00+01:00;-0.66;981.04;77.84;1.8;108.404271
2025-02-08T00:00:00+01:00;-0.48;980.98;77.476667;1.84;104.097384
2025-02-07T23:30:00+01:00;-0.31;980.84;77.136667;1.983333;115.686806
2025-02-07T23:00:00+01:00;-0.176667;980.656667;76.583333;2.143333;124.436989
2025-02-07T22:30:00+01:00;0.1;980.523333;75.27;1.84;125.647681
2025-02-07T22:00:00+01:00;0.156667;980.38;75.263333;2.533333;122.300377
2025-02-07T21:30:00+01:00;0.516667;980.21;74.16;2.62;114.997232
2025-02-07T21:00:00+01:00;0.893333;979.94;72.92;2.083333;122.913756
2025-02-07T20:30:00+01:00;1.426667;979.93;71.173333;1.88;121.387332
2025-02-07T20:00:00+01:00;2.0;979.933333;69.166667;1.71;125.979927
2025-02-07T19:30:00+01:00;2.55;979.826667;67.166667;2.176667;118.185457
2025-02-07T19:00:00+01:00;3.013333;979.746667;65.593333;2.273333;119.082433
2025-02-07T18:30:00+01:00;4.243333;979.923333;61.086667;0.966667;132.364258
2025-02-07T18:00:00+01:00;5.251724;980.024138;57.172414;0.348276;270.694628
2025-02-07T17:30:00+01:00;5.623333;980.093333;55.36;0.976667;148.331581
2025-02-07T17:00:00+01:00;5.8;980.14;54.38;1.71;126.00474
2025-02-07T16:30:00+01:00;5.896667;980.083333;53.6;2.266667;115.894338
2025-02-07T16:00:00+01:00;5.963333;980.11;52.453333;2.803333;117.780422
2025-02-07T15:30:00+01:00;6.176667;980.38;50.9;2.433333;89.69798
2025-02-07T15:00:00+01:00;6.026667;980.5;50.85;3.11;128.264018
2025-02-07T14:30:00+01:00;6.203333;980.666667;49.466667;3.35;130.573794
2025-02-07T14:00:00+01:00;5.893333;981.026667;51.086667;3.663333;126.25079
2025-02-07T13:30:00+01:00;5.826667;981.36;52.193333;3.61;130.957515
2025-02-07T13:00:00+01:00;5.266667;981.82;53.8;3.55;121.333419
2025-02-07T12:30:00+01:00;4.853333;982.153333;55.39;3.483333;102.914399
2025-02-07T12:00:00+01:00;3.94;982.513333;57.493333;4.0;114.811004
2025-02-07T11:30:00+01:00;3.15;982.933333;59.963333;4.63;114.779964
2025-02-07T11:00:00+01:00;3.023333;983.206667;60.696667;4.303333;119.616935
2025-02-07T10:30:00+01:00;2.446667;983.523333;62.56;4.206667;126.307761
2025-02-07T10:00:00+01:00;2.033333;983.866667;64.04;4.166667;122.775102
2025-02-07T09:30:00+01:00;1.8;984.186667;65.1;3.593333;119.677825
2025-02-07T09:00:00+01:00;1.583333;984.356667;65.67;3.846667;113.779755
2025-02-07T08:30:00+01:00;1.45;984.396667;66.583333;2.976667;111.153076
2025-02-07T08:00:00+01:00;1.366667;984.263333;67.366667;2.663333;119.118104
2025-02-07T07:30:00+01:00;1.236667;984.163333;67.916667;3.38;119.316047
2025-02-07T07:00:00+01:00;1.283333;984.2;68.216667;2.543333;116.241144
2025-02-07T06:30:00+01:00;1.283333;984.29;68.39;3.486667;118.43088
2025-02-07T06:00:00+01:00;1.36;984.42;67.993333;3.216667;116.815636
2025-02-07T05:30:00+01:00;1.386667;984.536667;67.873333;3.58;115.467694
2025-02-07T05:00:00+01:00;1.483333;984.803333;67.27;3.596667;110.304421
2025-02-07T04:30:00+01:00;1.523333;984.953333;67.313333;3.093333;106.58519
2025-02-07T04:00:00+01:00;1.596667;985.156667;67.43;3.353333;113.333003
2025-02-07T03:30:00+01:00;1.5;985.406667;67.773333;3.323333;111.561267
2025-02-07T03:00:00+01:00;1.583333;985.64;67.926667;3.02;116.368427
2025-02-07T02:30:00+01:00;1.703333;985.986667;67.883333;2.596667;119.122481
2025-02-07T02:00:00+01:00;1.896667;986.38;67.146667;1.89;116.022585
2025-02-07T01:30:00+01:00;1.943333;986.726667;67.153333;1.826667;105.525447
2025-02-07T01:00:00+01:00;1.93;986.976667;67.943333;2.043333;89.911267
2025-02-07T00:30:00+01:00;1.9;987.17;68.72;2.276667;98.391364
2025-02-07T00:00:00+01:00;2.093333;987.486667;68.206667;2.456667;81.948739
2025-02-06T23:30:00+01:00;2.126667;987.593333;67.656667;3.683333;77.50927
2025-02-06T23:00:00+01:00;2.236667;987.913333;67.393333;2.253333;81.964009
2025-02-06T22:30:00+01:00;2.263333;988.336667;67.36;2.713333;81.376667
2025-02-06T22:00:00+01:00;2.406667;988.7;67.366667;2.243333;76.362575
2025-02-06T21:30:00+01:00;2.403333;988.83;67.646667;2.793333;82.531654
2025-02-06T21:00:00+01:00;2.443333;989.14;68.763333;2.2;74.937878
2025-02-06T20:30:00+01:00;2.45;989.31;70.203333;2.07;70.50977
2025-02-06T20:00:00+01:00;2.46;989.45;71.436667;2.016667;73.776136
2025-02-06T19:30:00+01:00;2.666667;989.816667;72.713333;1.246667;62.117157
2025-02-06T19:00:00+01:00;2.533333;990.116667;74.373333;0.953333;115.818205
2025-02-06T18:30:00+01:00;2.393333;990.433333;75.653333;1.25;57.728976
2025-02-06T18:00:00+01:00;1.906667;990.8;78.486667;1.45;340.90766
2025-02-06T17:30:00+01:00;1.8;990.9;79.003333;1.27;284.321659
2025-02-06T17:00:00+01:00;2.113333;991.046667;78.526667;0.69;279.51927
2025-02-06T16:30:00+01:00;1.673333;991.42;80.18;0.84;344.790484
2025-02-06T16:00:00+01:00;1.493333;991.833333;80.806667;1.293333;330.247472
2025-02-06T15:30:00+01:00;1.14;992.183333;82.773333;1.606667;339.12341
2025-02-06T15:00:00+01:00;0.98;992.413333;84.236667;1.953333;340.667635
2025-02-06T14:30:00+01:00;0.843333;992.603333;84.51;1.686667;339.551141
2025-02-06T14:00:00+01:00;0.736667;992.853333;84.766667;1.693333;347.802948
2025-02-06T13:30:00+01:00;0.706667;993.253333;84.926667;1.923333;334.997752
2025-02-06T13:00:00+01:00;0.55;993.636667;84.543333;2.406667;337.863955
2025-02-06T12:30:00+01:00;0.416667;993.98;84.15;2.36;340.823104
2025-02-06T12:00:00+01:00;0.336667;994.286667;83.69;2.156667;337.580347
2025-02-06T11:30:00+01:00;0.186667;994.663333;83.66;1.96;347.171533
2025-02-06T11:00:00+01:00;0.116667;994.86;83.946667;1.856667;347.895018
2025-02-06T10:30:00+01:00;0.02;994.95;84.146667;1.74;343.192973
2025-02-06T10:00:00+01:00;-0.076667;995.17;84.483333;1.573333;348.32167
2025-02-06T09:30:00+01:00;-0.25;995.393333;84.943333;2.42;344.377347
2025-02-06T09:00:00+01:00;-0.233333;995.543333;84.27;3.136667;339.610015
2025-02-06T08:30:00+01:00;-0.123333;995.386667;83.89;3.066667;331.759654
2025-02-06T08:00:00+01:00;-0.15;995.313333;84.043333;3.013333;335.015706
2025-02-06T07:30:00+01:00;-0.2;995.26;84.016667;2.323333;342.756783
2025-02-06T07:00:00+01:00;-0.19;995.356667;84.123333;2.403333;331.552854
2025-02-06T06:30:00+01:00;-0.29;995.41;85.073333;2.223333;342.966132
2025-02-06T06:00:00+01:00;-0.186667;995.683333;85.303333;2.786667;326.544169
2025-02-06T05:30:00+01:00;-0.083333;995.8;85.12;2.39;296.323709
2025-02-06T05:00:00+01:00;0.0;995.853333;85.61;2.743333;303.544286
2025-02-06T04:30:00+01:00;0.126667;995.753333;85.573333;2.09;329.056814
2025-02-06T04:00:00+01:00;0.196667;995.713333;85.25;1.24;344.105265
2025-02-06T03:30:00+01:00;0.163333;995.963333;84.953333;1.42;336.463912
2025-02-06T03:00:00+01:00;0.173333;996.156667;84.163333;1.723333;322.190176
2025-02-06T02:30:00+01:00;0.653333;996.243333;79.763333;1.306667;301.238486
2025-02-06T02:00:00+01:00;0.673333;996.353333;77.113333;0.816667;170.489398
2025-02-06T01:30:00+01:00;0.576667;996.486667;77.173333;0.806667;78.411901
2025-02-06T01:00:00+01:00;0.706667;996.776667;76.09;0.51;48.597937
2025-02-06T00:30:00+01:00;0.38;997.0;76.143333;0.773333;90.07556
2025-02-06T00:00:00+01:00;0.19;997.17;76.163333;0.936667;134.790932
2025-02-05T23:30:00+01:00;0.0;997.233333;76.586667;1.186667;136.895269
2025-02-05T23:00:00+01:00;-0.216667;997.416667;77.736667;1.156667;123.177587
2025-02-05T22:30:00+01:00;-0.61;997.623333;78.923333;1.853333;120.824064
2025-02-05T22:00:00+01:00;-0.726667;997.696667;78.96;1.643333;117.391375
2025-02-05T21:30:00+01:00;-0.956667;997.763333;79.093333;1.383333;128.944086
2025-02-05T21:00:00+01:00;-0.916667;997.733333;79.006667;1.446667;130.002275
2025-02-05T20:30:00+01:00;-0.746667;997.736667;78.306667;1.18;140.374501
2025-02-05T20:00:00+01:00;-0.026667;997.6;76.066667;0.756667;126.314441
2025-02-05T19:30:00+01:00;0.323333;997.486667;74.713333;0.556667;180.917023
2025-02-05T19:00:00+01:00;0.966667;997.28;73.713333;1.076667;239.570463
2025-02-05T18:30:00+01:00;1.296667;997.043333;72.266667;1.22;257.105912
2025-02-05T18:00:00+01:00;1.737931;996.682759;70.810345;1.265517;262.422088
2025-02-05T17:30:00+01:00;2.416667;996.316667;69.37;1.543333;295.998671
2025-02-05T17:00:00+01:00;2.9;996.006667;68.28;2.256667;329.866324
2025-02-05T16:30:00+01:00;3.506667;995.923333;65.753333;3.063333;327.433349
2025-02-05T16:00:00+01:00;4.213333;995.8;62.97;2.916667;304.396569
2025-02-05T15:30:00+01:00;4.826667;995.623333;59.82;2.95;309.549599
2025-02-05T15:00:00+01:00;4.68;995.596667;59.023333;2.476667;316.89009
2025-02-05T14:30:00+01:00;4.09;995.7;61.793333;2.616667;334.807987
2025-02-05T14:00:00+01:00;3.363333;995.833333;64.163333;2.546667;334.248812
2025-02-05T13:30:00+01:00;2.263333;996.146667;67.8;3.176667;330.294974
2025-02-05T13:00:00+01:00;1.253333;996.323333;71.29;3.436667;339.405873
2025-02-05T12:30:00+01:00;0.466667;996.413333;74.676667;3.673333;323.290984
2025-02-05T12:00:00+01:00;-0.123333;996.593333;77.296667;3.533333;315.136411
2025-02-05T11:30:00+01:00;-0.526667;996.68;78.256667;3.263333;308.330675
2025-02-05T11:00:00+01:00;-0.876667;996.586667;77.393333;2.63;315.988362
2025-02-05T10:30:00+01:00;-1.326667;996.35;75.926667;1.846667;311.530684
2025-02-05T10:00:00+01:00;-1.636667;996.243333;74.03;1.786667;336.044942
2025-02-05T09:30:00+01:00;-1.226667;996.086667;70.446667;0.713333;127.233993
2025-02-05T09:00:00+01:00;-2.89;996.053333;75.713333;1.423333;119.172705
2025-02-05T08:30:00+01:00;-3.22;995.893333;77.25;1.48;125.674418
2025-02-05T08:00:00+01:00;-3.343333;995.636667;78.59;0.91;1.00006
2025-02-05T07:30:00+01:00;-3.796667;995.203333;79.02;2.036667;120.587145
2025-02-05T07:00:00+01:00;-3.783333;995.14;79.04;2.316667;123.27677
2025-02-05T06:30:00+01:00;-3.773333;994.966667;79.293333;2.126667;115.164407
2025-02-05T06:00:00+01:00;-3.83;994.73;79.5;2.196667;119.084367
2025-02-05T05:30:00+01:00;-3.543333;994.606667;79.163333;1.373333;122.312643
2025-02-05T05:00:00+01:00;-3.39;994.196667;79.303333;1.58;118.574377
2025-02-05T04:30:00+01:00;-3.33;993.853333;79.856667;2.196667;119.773737
2025-02-05T04:00:00+01:00;-3.193333;993.63;80.09;2.226667;113.783154
2025-02-05T03:30:00+01:00;-3.006667;993.423333;79.92;2.096667;121.140333
2025-02-05T03:00:00+01:00;-3.02;993.206667;80.516667;2.583333;120.428414
2025-02-05T02:30:00+01:00;-2.706667;993.113333;79.786667;1.68;122.373826
2025-02-05T02:00:00+01:00;-2.586667;992.89;80.086667;2.1;118.097368
2025-02-05T01:30:00+01:00;-2.333333;992.78;79.803333;1.813333;117.48566
2025-02-05T01:00:00+01:00;-2.183333;992.693333;80.026667;1.876667;119.056545
2025-02-05T00:30:00+01:00;-2.223333;992.58;80.4;2.61;131.275549
2025-02-05T00:00:00+01:00;-2.003333;992.58;79.87;2.136667;129.835469
2025-02-04T23:30:00+01:00;-1.826667;992.313333;80.05;1.906667;123.139037
2025-02-04T23:00:00+01:00;-1.633333;992.003333;79.923333;2.366667;128.389627
2025-02-04T22:30:00+01:00;-1.52;991.813333;79.703333;2.45;132.945526
2025-02-04T22:00:00+01:00;-1.333333;991.583333;79.386667;2.08;122.362169
2025-02-04T21:30:00+01:00;-0.936667;991.35;78.4;1.863333;132.182419
2025-02-04T21:00:00+01:00;-0.876667;991.08;78.726667;2.37;132.232379
2025-02-04T20:30:00+01:00;-0.596667;990.773333;77.563333;2.173333;133.561536
2025-02-04T20:00:00+01:00;-0.146667;990.586667;76.223333;2.126667;128.378275
2025-02-04T19:30:00+01:00;0.223333;990.32;75.013333;2.063333;131.995466
2025-02-04T19:00:00+01:00;0.76;990.046667;73.136667;1.236667;136.553858
2025-02-04T18:30:00+01:00;1.583333;989.64;69.75;0.566667;171.012727
2025-02-04T18:00:00+01:00;2.176667;989.126667;67.616667;1.05;247.895756
2025-02-04T17:30:00+01:00;2.62;988.63;66.486667;2.35;267.190611
2025-02-04T17:00:00+01:00;3.24;988.383333;64.306667;2.536667;273.882675
2025-02-04T16:30:00+01:00;3.816667;988.096667;62.34;3.383333;275.812705
2025-02-04T16:00:00+01:00;4.41;987.846667;60.213333;3.313333;279.127758
2025-02-04T15:30:00+01:00;4.836667;987.683333;59.08;3.116667;297.939909
2025-02-04T15:00:00+01:00;4.89;987.526667;59.3;2.703333;304.956712
2025-02-04T14:30:00+01:00;4.873333;987.563333;59.29;2.22;302.420136
2025-02-04T14:00:00+01:00;4.703333;987.56;60.033333;2.52;276.905132
2025-02-04T13:30:00+01:00;4.293333;987.8;60.853333;2.386667;309.973465
2025-02-04T13:00:00+01:00;3.973333;988.216667;60.883333;2.18;314.713313
2025-02-04T12:30:00+01:00;4.15;988.256667;59.176667;1.8;314.13901
2025-02-04T12:00:00+01:00;4.133333;988.486667;57.723333;1.446667;307.767278
2025-02-04T11:30:00+01:00;3.06;988.816667;60.37;1.95;147.268994
2025-02-04T11:00:00+01:00;2.47;989.043333;62.756667;1.68;159.551262
2025-02-04T10:30:00+01:00;1.456667;989.1;66.653333;2.223333;120.845153
2025-02-04T10:00:00+01:00;1.006667;989.116667;68.636667;1.206667;163.650294
2025-02-04T09:30:00+01:00;0.246667;989.1;71.993333;1.153333;90.23513
2025-02-04T09:00:00+01:00;-0.153333;989.006667;73.466667;1.38;91.884988
2025-02-04T08:30:00+01:00;-0.273333;988.83;73.903333;1.276667;94.58433
2025-02-04T08:00:00+01:00;-0.443333;988.74;74.623333;1.356667;86.216446
2025-02-04T07:30:00+01:00;-0.596667;988.52;75.33;1.473333;75.63271
2025-02-04T07:00:00+01:00;-0.736667;988.493333;75.603333;1.706667;81.34809
2025-02-04T06:30:00+01:00;-0.73;988.33;75.84;1.916667;99.111981
2025-02-04T06:00:00+01:00;-0.713333;988.283333;75.983333;1.873333;93.337548
2025-02-04T05:30:00+01:00;-0.48;988.223333;75.616667;1.556667;98.982594
2025-02-04T05:00:00+01:00;-0.233333;988.17;74.94;1.416667;101.366259
2025-02-04T04:30:00+01:00;0.65;988.013333;71.076667;0.76;125.181932
2025-02-04T04:00:00+01:00;1.306667;987.9;68.816667;0.446667;211.612777
2025-02-04T03:30:00+01:00;0.856667;987.74;70.776667;1.316667;148.557371
2025-02-04T03:00:00+01:00;0.783333;987.7;71.34;2.3;149.535618
2025-02-04T02:30:00+01:00;1.02;987.71;71.076667;1.713333;148.21165
2025-02-04T02:00:00+01:00;1.166667;987.753333;70.336667;0.93;152.944376
2025-02-04T01:30:00+01:00;0.87;987.8;70.95;1.806667;156.540549
2025-02-04T01:00:00+01:00;1.163333;987.75;70.83;1.776667;135.444165
2025-02-04T00:30:00+01:00;1.363333;987.866667;70.886667;1.08;101.680468
2025-02-04T00:00:00+01:00;1.206667;987.896667;71.833333;1.766667;127.636994
2025-02-03T23:30:00+01:00;1.19;987.916667;72.326667;1.306667;52.233056
2025-02-03T23:00:00+01:00;1.22;988.036667;72.156667;1.233333;33.749783
2025-02-03T22:30:00+01:00;1.356667;987.916667;71.59;1.17;61.294891
2025-02-03T22:00:00+01:00;1.23;987.86;72.16;1.71;83.028717
2025-02-03T21:30:00+01:00;1.283333;987.946667;71.943333;2.303333;104.153986
2025-02-03T21:00:00+01:00;1.23;988.146667;71.353333;1.79;49.799864
2025-02-03T20:30:00+01:00;1.056667;987.97;72.13;2.623333;49.745858
2025-02-03T20:00:00+01:00;1.296667;987.823333;72.416667;2.48;64.003457
2025-02-03T19:30:00+01:00;1.5;987.623333;72.12;2.193333;60.214318
2025-02-03T19:00:00+01:00;2.003333;987.44;71.506667;2.17;66.892082
2025-02-03T18:30:00+01:00;2.15;987.136667;71.616667;1.83;79.549906
2025-02-03T18:00:00+01:00;2.43;987.08;71.24;1.576667;190.413636
2025-02-03T17:30:00+01:00;2.406667;986.983333;71.48;1.323333;334.306489
2025-02-03T17:00:00+01:00;2.39;986.613333;71.686667;1.966667;352.680553
2025-02-03T16:30:00+01:00;2.573333;986.436667;71.11;2.066667;348.737829
2025-02-03T16:00:00+01:00;2.7;986.263333;70.356667;1.596667;25.490031
2025-02-03T15:30:00+01:00;2.836667;986.026667;70.103333;1.876667;332.293607
2025-02-03T15:00:00+01:00;2.693333;985.82;70.706667;2.553333;323.410508
2025-02-03T14:30:00+01:00;2.913333;985.73;69.836667;2.563333;315.82658
2025-02-03T14:00:00+01:00;3.253333;985.976667;68.36;1.36;311.91192
2025-02-03T13:30:00+01:00;3.16;986.146667;68.093333;1.16;160.948022
2025-02-03T13:00:00+01:00;2.62;986.413333;70.96;2.026667;338.823752
2025-02-03T12:30:00+01:00;2.803333;986.353333;69.38;1.356667;13.743528
2025-02-03T12:00:00+01:00;2.4;986.383333;70.773333;1.46;66.854944
2025-02-03T11:30:00+01:00;2.213333;986.646667;71.47;1.89;84.979565
2025-02-03T11:00:00+01:00;2.17;986.736667;70.993333;1.696667;104.729441
2025-02-03T10:30:00+01:00;1.883333;986.686667;72.2;2.126667;102.585644
2025-02-03T10:00:00+01:00;1.846667;986.563333;72.373333;1.736667;71.472357
2025-02-03T09:30:00+01:00;1.486667;986.523333;73.72;2.506667;76.342996
2025-02-03T09:00:00+01:00;1.31;986.34;74.493333;2.856667;108.874127
2025-02-03T08:30:00+01:00;1.286667;986.08;74.573333;2.42;108.675098
2025-02-03T08:00:00+01:00;1.217241;985.906897;74.706897;2.275862;105.214646
2025-02-03T07:30:00+01:00;1.093333;985.616667;75.193333;2.77;97.356202
2025-02-03T07:00:00+01:00;1.2;985.62;74.903333;2.27;116.997025
2025-02-03T06:30:00+01:00;1.053333;985.603333;75.623333;3.153333;116.669723
2025-02-03T06:00:00+01:00;1.073333;985.666667;75.49;3.006667;106.704581
2025-02-03T05:30:00+01:00;1.2;985.653333;75.076667;2.6;61.549987
2025-02-03T05:00:00+01:00;1.37;985.61;74.423333;1.736667;25.5783
2025-02-03T04:30:00+01:00;1.46;985.363333;74.126667;1.633333;35.946082
2025-02-03T04:00:00+01:00;1.38;985.233333;74.563333;1.81;48.43472
2025-02-03T03:30:00+01:00;1.386667;985.116667;74.92;2.423333;62.667935
2025-02-03T03:00:00+01:00;1.52;985.07;74.383333;1.546667;50.746291
